Model_Year,Manufacturer,Brand,Model,Drive_Type,Vehicle_Class,City_MPGe,Hwy_MPGe,Combined_MPGe,Annual_Fuel_Cost,FE_Rating,GHG_Rating,Savings_5yr,Extra_Spend_5yr,City_CO2,Hwy_CO2,Combined_CO2,Range_Miles_Combined,Range_Miles_City,Range_Miles_Hwy,Charge_Time_240V_hrs,Charge_Time_120V_hrs,Motor_Power_kW,Battery_Type,Regen_Braking_Type
2025.0,Mercedes-Benz,Mercedes-Benz,EQS 580 4MATIC (SUV),All Wheel Drive,Standard SUV 4WD,40.0,42.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,317.0,324.0,309.0,14.0,,174 and 310,Lithium Ion,Electrical Regen Brake
2025.0,Mercedes-Benz,Mercedes-Benz,EQE 500 4MATIC (SUV),All Wheel Drive,Midsize Station Wagons,83.0,78.0,81.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,264.0,268.0,259.0,11.5,,71 and 144,Lithium Ion,Electrical Regen Brake
2025.0,Mercedes-Benz,Mercedes-Benz,EQE 500 4MATIC (SUV),All Wheel Drive,Midsize Station Wagons,40.0,43.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,264.0,268.0,259.0,11.5,,71 and 144,Lithium Ion,Electrical Regen Brake
2025.0,Mercedes-Benz,Mercedes-Benz,EQS 680 4MATIC Maybach (SUV),All Wheel Drive,Standard SUV 4WD,76.0,76.0,76.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,302.0,303.0,301.0,14.0,,174 and 310,Lithium Ion,Electrical Regen Brake
2025.0,Mercedes-Benz,Mercedes-Benz,EQS 680 4MATIC Maybach (SUV),All Wheel Drive,Standard SUV 4WD,44.0,43.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,302.0,303.0,301.0,14.0,,174 and 310,Lithium Ion,Electrical Regen Brake
2025.0,Mercedes-Benz,Mercedes-Benz,AMG EQE 4MATIC+ (SUV),All Wheel Drive,Midsize Station Wagons,76.0,72.0,74.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,230.0,236.0,223.0,10.75,,165 and 295,Lithium Ion,Electrical Regen Brake
2025.0,Mercedes-Benz,Mercedes-Benz,AMG EQE 4MATIC+ (SUV),All Wheel Drive,Midsize Station Wagons,44.0,47.0,46.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,230.0,236.0,223.0,10.75,,165 and 295,Lithium Ion,Electrical Regen Brake
2025.0,BMW,Mini,Countryman SE ALL4 (18'' Wheels),All Wheel Drive,Small SUV 4WD,99.0,94.0,96.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,212.0,217.0,206.0,8.0,,140 and 140,Lithium Ion,Electrical Regen Brake
2025.0,BMW,Mini,Countryman SE ALL4 (18'' Wheels),All Wheel Drive,Small SUV 4WD,34.0,36.0,35.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,212.0,217.0,206.0,8.0,,140 and 140,Lithium Ion,Electrical Regen Brake
2025.0,BMW,Mini,Countryman SE ALL4 (19'' Wheels),All Wheel Drive,Small SUV 4WD,94.0,88.0,91.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,204.0,210.0,197.0,8.0,,140 and 140,Lithium Ion,Electrical Regen Brake
2025.0,BMW,Mini,Countryman SE ALL4 (19'' Wheels),All Wheel Drive,Small SUV 4WD,36.0,38.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,204.0,210.0,197.0,8.0,,140 and 140,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,All Wheel Drive,Small SUV 4WD,97.0,86.0,92.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,272.0,286.0,254.0,13.0,,160 and 160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,All Wheel Drive,Small SUV 4WD,35.0,39.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,272.0,286.0,254.0,13.0,,160 and 160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA PLATINUM+ e-4ORCE 87kWh 19in. Wheels,All Wheel Drive,Small SUV 4WD,93.0,87.0,90.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,267.0,276.0,256.0,14.0,,160 and 160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA PLATINUM+ e-4ORCE 87kWh 19in. Wheels,All Wheel Drive,Small SUV 4WD,36.0,39.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,267.0,276.0,256.0,14.0,,160 and 160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA PLATINUM+ e-4ORCE 87kWh 20in. Wheels,All Wheel Drive,Small SUV 4WD,89.0,84.0,87.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,257.0,264.0,248.0,14.0,,160 and 160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA PLATINUM+ e-4ORCE 87kWh 20in. Wheels,All Wheel Drive,Small SUV 4WD,38.0,40.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,257.0,264.0,248.0,14.0,,160 and 160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA EVOLVE+ FWD 87kWh,"2-Wheel Drive, Front",Small SUV 2WD,105.0,91.0,98.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,289.0,308.0,266.0,14.0,,178,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA EVOLVE+ FWD 87kWh,"2-Wheel Drive, Front",Small SUV 2WD,32.0,37.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,289.0,308.0,266.0,14.0,,178,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA FWD 63kWh,"2-Wheel Drive, Front",Small SUV 2WD,109.0,94.0,101.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,216.0,230.0,199.0,10.0,,160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA FWD 63kWh,"2-Wheel Drive, Front",Small SUV 2WD,31.0,36.0,33.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,216.0,230.0,199.0,10.0,,160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA e-4ORCE 63kWh,All Wheel Drive,Small SUV 4WD,101.0,89.0,95.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,205.0,216.0,191.0,10.0,,160 and 160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,ARIYA e-4ORCE 63kWh,All Wheel Drive,Small SUV 4WD,33.0,38.0,35.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,205.0,216.0,191.0,10.0,,160 and 160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,LEAF,"2-Wheel Drive, Front",Midsize Cars,123.0,99.0,111.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,149.0,163.0,131.0,8.0,,110,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,LEAF,"2-Wheel Drive, Front",Midsize Cars,27.0,34.0,30.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,149.0,163.0,131.0,8.0,,110,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,LEAF,"2-Wheel Drive, Front",Midsize Cars,121.0,98.0,109.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,212.0,232.0,188.0,11.0,,160,Lithium Ion,Electrical Regen Brake
2025.0,Nissan,NISSAN,LEAF,"2-Wheel Drive, Front",Midsize Cars,28.0,34.0,31.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,212.0,232.0,188.0,11.0,,160,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Dual Motor (19 Inch Wheels),All Wheel Drive,Midsize Cars,105.0,95.0,101.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,278.0,290.0,263.0,8.0,,200 and 215,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Dual Motor (19 Inch Wheels),All Wheel Drive,Midsize Cars,32.0,35.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,278.0,290.0,263.0,8.0,,200 and 215,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Single Motor (19 Inch Wheels),"2-Wheel Drive, Rear",Midsize Cars,123.0,104.0,114.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,314.0,337.0,286.0,8.0,,185 and 220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Single Motor (19 Inch Wheels),"2-Wheel Drive, Rear",Midsize Cars,27.0,32.0,30.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,314.0,337.0,286.0,8.0,,185 and 220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Dual Motor (21 Inch Wheels),All Wheel Drive,Standard SUV 4WD,92.0,84.0,88.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,315.0,328.0,299.0,10.0,,127 and 180,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Dual Motor (21 Inch Wheels),All Wheel Drive,Standard SUV 4WD,37.0,40.0,38.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,315.0,328.0,299.0,10.0,,127 and 180,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Dual Motor (22 Inch Wheels),All Wheel Drive,Standard SUV 4WD,84.0,76.0,80.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,287.0,299.0,272.0,10.0,,173 and 200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Dual Motor (22 Inch Wheels),All Wheel Drive,Standard SUV 4WD,40.0,44.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,287.0,299.0,272.0,10.0,,173 and 200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Dual Motor (20 Inch Wheels),All Wheel Drive,Midsize Cars,101.0,92.0,97.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,268.0,282.0,251.0,8.0,,190 and 215,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Dual Motor (20 Inch Wheels),All Wheel Drive,Midsize Cars,33.0,37.0,35.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,268.0,282.0,251.0,8.0,,190 and 215,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Single Motor (20 Inch Wheels),"2-Wheel Drive, Rear",Midsize Cars,117.0,101.0,109.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,300.0,320.0,275.0,8.0,,185 and 220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Single Motor (20 Inch Wheels),"2-Wheel Drive, Rear",Midsize Cars,29.0,33.0,31.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,300.0,320.0,275.0,8.0,,185 and 220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Dual Motor Performance Pack,All Wheel Drive,Midsize Cars,95.0,87.0,91.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,254.0,264.0,242.0,8.0,,190 and 215,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 2 Dual Motor Performance Pack,All Wheel Drive,Midsize Cars,35.0,39.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,254.0,264.0,242.0,8.0,,190 and 215,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Dual Motor Performance Pack,All Wheel Drive,Standard SUV 4WD,81.0,73.0,77.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,279.0,292.0,263.0,10.0,,127 and 200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Dual Motor Performance Pack,All Wheel Drive,Standard SUV 4WD,42.0,46.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,279.0,292.0,263.0,10.0,,127 and 200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Dual Motor (20 Inch Wheels),All Wheel Drive,Standard SUV 4WD,91.0,82.0,87.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,310.0,321.0,297.0,10.0,,173 and 180,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Dual Motor (20 Inch Wheels),All Wheel Drive,Standard SUV 4WD,38.0,41.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,310.0,321.0,297.0,10.0,,173 and 180,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 4 Long Range Dual Motor,All Wheel Drive,Standard SUV 4WD,86.0,80.0,83.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,272.0,281.0,261.0,11.0,,200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 4 Long Range Dual Motor,All Wheel Drive,Standard SUV 4WD,39.0,42.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,272.0,281.0,261.0,11.0,,200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 4 Long Range Single Motor,"2-Wheel Drive, Rear",Standard SUV 2WD,93.0,87.0,90.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,300.0,311.0,287.0,11.0,,200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 4 Long Range Single Motor,"2-Wheel Drive, Rear",Standard SUV 2WD,35.0,38.0,36.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,300.0,311.0,287.0,11.0,,200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Single Motor 20 Inch Wheels,"2-Wheel Drive, Rear",Standard SUV 2WD,103.0,84.0,94.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,342.0,374.0,303.0,10.0,,220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Single Motor 20 Inch Wheels,"2-Wheel Drive, Rear",Standard SUV 2WD,33.0,40.0,36.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,342.0,374.0,303.0,10.0,,220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Single Motor 21 Inch Wheels,"2-Wheel Drive, Rear",Standard SUV 2WD,105.0,86.0,95.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,350.0,317.0,390.0,10.0,,220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Single Motor 21 Inch Wheels,"2-Wheel Drive, Rear",Standard SUV 2WD,32.0,39.0,35.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,350.0,303.0,370.0,10.0,,220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Single Motor 22 Inch Wheels,"2-Wheel Drive, Rear",Standard SUV 2WD,100.0,82.0,91.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,333.0,362.0,297.0,10.0,,220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,Polestar Automotive USA Inc,Polestar 3 Long Range Single Motor 22 Inch Wheels,"2-Wheel Drive, Rear",Standard SUV 2WD,34.0,41.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,333.0,362.0,297.0,10.0,,220,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Macan Electric,"2-Wheel Drive, Rear",Small SUV 4WD,108.0,90.0,99.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,315.0,340.0,284.0,11.5,,280,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Macan Electric,"2-Wheel Drive, Rear",Small SUV 4WD,31.0,37.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,315.0,340.0,284.0,11.5,,280,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Macan 4S Electric,All Wheel Drive,Small SUV 4WD,98.0,83.0,91.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,288.0,309.0,263.0,11.5,,"280,280 and 495",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Macan 4S Electric,All Wheel Drive,Small SUV 4WD,34.0,40.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,288.0,309.0,263.0,11.5,,"280,280 and 495",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Macan 4 Electric,All Wheel Drive,Small SUV 4WD,107.0,89.0,98.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,308.0,333.0,277.0,11.5,,"175, 280, and 495",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Macan 4 Electric,All Wheel Drive,Small SUV 4WD,32.0,38.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,308.0,333.0,277.0,11.5,,"175, 280, and 495",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Macan Turbo Electric,All Wheel Drive,Small SUV 4WD,99.0,84.0,91.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,288.0,309.0,262.0,11.5,,"280,280 and 495",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Macan Turbo Electric,All Wheel Drive,Small SUV 4WD,34.0,40.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,288.0,309.0,262.0,11.5,,"280,280 and 495",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Performance Battery,"2-Wheel Drive, Rear",Compact Cars,94.0,88.0,91.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,274.0,282.0,264.0,11.5,,300 and 320,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Performance Battery,"2-Wheel Drive, Rear",Compact Cars,36.0,38.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,274.0,282.0,264.0,11.5,,300 and 320,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Perf Battery Plus,"2-Wheel Drive, Rear",Compact Cars,94.0,90.0,92.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,318.0,325.0,309.0,13.0,,300 and 320,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Perf Battery Plus,"2-Wheel Drive, Rear",Compact Cars,36.0,38.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,318.0,325.0,309.0,13.0,,300 and 320,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4 Perf Battery Plus,All Wheel Drive,Compact Cars,89.0,85.0,87.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,294.0,300.0,286.0,13.0,,"150, 175, 190, 201, 234, 235, 254, 415, and 503",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4 Perf Battery Plus,All Wheel Drive,Compact Cars,38.0,40.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,294.0,300.0,286.0,13.0,,"150, 175, 190, 201, 234, 235, 254, 415, and 503",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4 Cross Turismo,All Wheel Drive,Midsize Cars,84.0,79.0,81.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,277.0,285.0,268.0,13.0,,150 and 354,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4 Cross Turismo,All Wheel Drive,Midsize Cars,40.0,43.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,277.0,285.0,268.0,13.0,,150 and 354,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4S Performance Battery,All Wheel Drive,Compact Cars,90.0,85.0,88.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,252.0,260.0,243.0,11.5,,150 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4S Performance Battery,All Wheel Drive,Compact Cars,37.0,40.0,38.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,252.0,260.0,243.0,11.5,,150 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4S Perf Battery Plus,All Wheel Drive,Compact Cars,89.0,85.0,87.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,295.0,301.0,287.0,13.0,,201 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4S Perf Battery Plus,All Wheel Drive,Compact Cars,38.0,40.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,295.0,301.0,287.0,13.0,,201 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4S Perf Battery Plus 19in All-Season (M+S),All Wheel Drive,Compact Cars,94.0,92.0,93.0,850.0,9.0,10.0,5000.0,,0.0,0.0,0.0,315.0,319.0,310.0,13.0,,201 and 235,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4S Perf Battery Plus 19in All-Season (M+S),All Wheel Drive,Compact Cars,36.0,37.0,36.0,850.0,9.0,10.0,5000.0,,0.0,0.0,0.0,315.0,319.0,310.0,13.0,,201 and 235,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4S Cross Turismo,All Wheel Drive,Midsize Cars,82.0,77.0,80.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,272.0,279.0,263.0,13.0,,150 and 175,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan 4S Cross Turismo,All Wheel Drive,Midsize Cars,41.0,44.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,272.0,279.0,263.0,13.0,,150 and 175,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo,All Wheel Drive,Compact Cars,88.0,83.0,86.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,292.0,299.0,284.0,13.0,,175 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo,All Wheel Drive,Compact Cars,38.0,40.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,292.0,299.0,284.0,13.0,,175 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo 21in Aero-Design wheel (285/35),All Wheel Drive,Compact Cars,94.0,92.0,93.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,317.0,319.0,314.0,13.0,,175 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo 21in Aero-Design wheel (285/35),All Wheel Drive,Compact Cars,36.0,37.0,36.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,317.0,319.0,314.0,13.0,,175 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo Cross Turismo,All Wheel Drive,Midsize Cars,80.0,76.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,265.0,271.0,258.0,13.0,,190 and 201,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo Cross Turismo,All Wheel Drive,Midsize Cars,42.0,44.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,265.0,271.0,258.0,13.0,,190 and 201,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo S,All Wheel Drive,Compact Cars,80.0,78.0,79.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,266.0,270.0,262.0,13.0,,"150, 175, 190, 201, 234, 235, 254, 415, and 503",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo S,All Wheel Drive,Compact Cars,42.0,43.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,266.0,270.0,262.0,13.0,,"150, 175, 190, 201, 234, 235, 254, 415, and 503",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo S 21in Aero-Design wheel (285/35),All Wheel Drive,Compact Cars,90.0,90.0,90.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,298.0,298.0,297.0,13.0,,234 and 254,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo S 21in Aero-Design wheel (285/35),All Wheel Drive,Compact Cars,38.0,38.0,38.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,298.0,298.0,297.0,13.0,,234 and 254,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo S Cross Turismo,All Wheel Drive,Midsize Cars,79.0,75.0,77.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,261.0,255.0,268.0,13.0,,150 and 253,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo S Cross Turismo,All Wheel Drive,Midsize Cars,43.0,45.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,261.0,268.0,315.0,13.0,,150 and 253,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo GT,All Wheel Drive,Compact Cars,86.0,78.0,82.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,276.0,288.0,261.0,13.0,,150 and 253,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo GT,All Wheel Drive,Compact Cars,39.0,43.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,276.0,288.0,261.0,13.0,,150 and 253,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo GT with Weissach Package,All Wheel Drive,Compact Cars,85.0,76.0,81.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,269.0,282.0,253.0,13.0,,175 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan Turbo GT with Weissach Package,All Wheel Drive,Compact Cars,40.0,44.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,269.0,282.0,253.0,13.0,,175 and 234,Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan GTS,All Wheel Drive,Compact Cars,88.0,85.0,86.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,293.0,298.0,287.0,13.0,,"150, 175, 190, 201, 234, 235, 254, 415, and 503",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan GTS,All Wheel Drive,Compact Cars,38.0,40.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,293.0,298.0,287.0,13.0,,"150, 175, 190, 201, 234, 235, 254, 415, and 503",Lithium Ion,Electrical Regen Brake
